Date,Party Name,Region,Stock ID,Stock Name,Rate,Quantity,Units,Amount
2023-04-07,UrbanEV Wheels,"North ",EVS001132,Thunder EV 2.0,87068,1,Nos,87068
2023-04-07,EcoMotion Pvt Ltd,"North ",EVS001135,EcoZoom Lite,99664,1,Nos,99664
2023-04-07,EcoMotion Pvt Ltd,East,EVS001134,SwiftVolt 100,94118,2,Nos,188236
2023-04-07,EcoMotion Pvt Ltd,West,EVS001133,E-Velo X1,88724,3,Nos,266172
2023-04-07,NextGen Auto,East,EVS001140,Thunder EV 2.0,92275,3,Nos,276825
2023-04-07,VoltWay Dealers,East,EVS001138,SwiftVolt 100,92611,1,Nos,92611
2023-04-07,EcoMotion Pvt Ltd,"North ",EVS001141,EcoZoom Lite,94240,3,Nos,282720
2023-04-07,VoltWay Dealers,East,EVS001137,E-Velo X1,128321,1,Nos,128321
2023-04-07,VoltWay Dealers,South,EVS001139,Thunder EV 2.0,98480,1,Nos,98480
2023-04-07,UrbanEV Wheels,"North ",EVS001136,E-Velo X1,91179,2,Nos,182358
2023-04-08,GreenRide Motors,"North ",EVS001144,ChargeGo Pro,116909,1,Nos,116909
2023-04-08,EcoMotion Pvt Ltd,West,EVS001143,EcoZoom Lite,85483,3,Nos,256449
2023-04-08,VoltWay Dealers,West,EVS001142,SwiftVolt 100,93071,2,Nos,186142
2023-04-08,GreenRide Motors,South,EVS001151,E-Velo X1,91713,2,Nos,183426
2023-04-08,GreenRide Motors,West,EVS001150,SwiftVolt 100,90335,1,Nos,90335
2023-04-08,GreenRide Motors,South,EVS001149,E-Velo X1,92563,3,Nos,277689
2023-04-08,RideElectric LLP,"North ",EVS001148,ChargeGo Pro,127074,3,Nos,381222
2023-04-08,RideElectric LLP,"North ",EVS001147,SwiftVolt 100,124790,3,Nos,374370
2023-04-08,RideElectric LLP,West,EVS001146,ChargeGo Pro,108263,3,Nos,324789
2023-04-08,VoltWay Dealers,West,EVS001145,ChargeGo Pro,86520,3,Nos,259560
2023-04-09,VoltWay Dealers,"North ",EVS001155,ChargeGo Pro,102142,2,Nos,204284
2023-04-09,RideElectric LLP,"North ",EVS001157,EcoZoom Lite,123352,1,Nos,123352
2023-04-09,EcoMotion Pvt Ltd,"North ",EVS001154,SwiftVolt 100,94680,3,Nos,284040
2023-04-09,EcoMotion Pvt Ltd,South,EVS001161,Thunder EV 2.0,115640,1,Nos,115640
2023-04-09,GreenRide Motors,"North ",EVS001160,E-Velo X1,121377,3,Nos,364131
2023-04-09,RideElectric LLP,South,EVS001158,E-Velo X1,108807,3,Nos,326421
2023-04-09,EcoMotion Pvt Ltd,East,EVS001153,ChargeGo Pro,106193,2,Nos,212386
2023-04-09,NextGen Auto,South,EVS001159,E-Velo X1,112717,3,Nos,338151
2023-04-09,EcoMotion Pvt Ltd,East,EVS001152,EcoZoom Lite,93704,3,Nos,281112
2023-04-09,VoltWay Dealers,"North ",EVS001156,EcoZoom Lite,117698,2,Nos,235396
2023-04-10,NextGen Auto,"North ",EVS001162,ChargeGo Pro,87556,2,Nos,175112
2023-04-10,VoltWay Dealers,"North ",EVS001165,Thunder EV 2.0,111365,1,Nos,111365
2023-04-10,UrbanEV Wheels,South,EVS001164,Thunder EV 2.0,85334,3,Nos,256002
2023-04-10,GreenRide Motors,South,EVS001163,SwiftVolt 100,124999,3,Nos,374997
2023-04-10,RideElectric LLP,"North ",EVS001169,SwiftVolt 100,93529,3,Nos,280587
2023-04-10,RideElectric LLP,"North ",EVS001168,ChargeGo Pro,128562,3,Nos,385686
2023-04-10,RideElectric LLP,East,EVS001172,EcoZoom Lite,122699,3,Nos,368097
2023-04-10,RideElectric LLP,South,EVS001167,Thunder EV 2.0,97896,1,Nos,97896
2023-04-10,UrbanEV Wheels,"North ",EVS001171,EcoZoom Lite,113534,2,Nos,227068
2023-04-10,EcoMotion Pvt Ltd,"North ",EVS001170,EcoZoom Lite,89525,1,Nos,89525
2023-04-10,RideElectric LLP,South,EVS001166,SwiftVolt 100,94093,1,Nos,94093
2023-04-11,VoltWay Dealers,East,EVS001176,E-Velo X1,91081,1,Nos,91081
2023-04-11,GreenRide Motors,South,EVS001175,EcoZoom Lite,118848,1,Nos,118848
2023-04-11,EcoMotion Pvt Ltd,East,EVS001177,ChargeGo Pro,128083,3,Nos,384249
2023-04-11,UrbanEV Wheels,East,EVS001174,ChargeGo Pro,108120,3,Nos,324360
2023-04-11,RideElectric LLP,South,EVS001185,E-Velo X1,112977,3,Nos,338931
2023-04-11,GreenRide Motors,"North ",EVS001184,Thunder EV 2.0,128249,1,Nos,128249
2023-04-11,NextGen Auto,West,EVS001173,SwiftVolt 100,120208,2,Nos,240416
2023-04-11,NextGen Auto,South,EVS001190,Thunder EV 2.0,127562,3,Nos,382686
2023-04-11,NextGen Auto,West,EVS001189,ChargeGo Pro,108370,2,Nos,216740
2023-04-11,RideElectric LLP,"North ",EVS001188,Thunder EV 2.0,124164,2,Nos,248328
2023-04-11,GreenRide Motors,"North ",EVS001187,SwiftVolt 100,92009,3,Nos,276027
2023-04-11,NextGen Auto,South,EVS001186,ChargeGo Pro,97454,3,Nos,292362
2023-04-11,UrbanEV Wheels,"North ",EVS001183,E-Velo X1,98122,1,Nos,98122
2023-04-11,VoltWay Dealers,"North ",EVS001182,EcoZoom Lite,88744,2,Nos,177488
2023-04-11,GreenRide Motors,"North ",EVS001181,ChargeGo Pro,125147,2,Nos,250294
2023-04-11,NextGen Auto,South,EVS001180,SwiftVolt 100,90897,1,Nos,90897
2023-04-11,NextGen Auto,South,EVS001179,E-Velo X1,105642,1,Nos,105642
2023-04-11,NextGen Auto,"North ",EVS001191,E-Velo X1,128952,1,Nos,128952
2023-04-11,UrbanEV Wheels,South,EVS001178,EcoZoom Lite,105371,3,Nos,316113
2023-04-11,NextGen Auto,South,EVS001192,Thunder EV 2.0,106174,3,Nos,318522
2023-04-12,UrbanEV Wheels,East,EVS001193,ChargeGo Pro,110179,2,Nos,220358
2023-04-12,EcoMotion Pvt Ltd,South,EVS001196,Thunder EV 2.0,91815,2,Nos,183630
2023-04-12,NextGen Auto,South,EVS001198,Thunder EV 2.0,108820,3,Nos,326460
2023-04-12,EcoMotion Pvt Ltd,"North ",EVS001195,Thunder EV 2.0,105321,2,Nos,210642
2023-04-12,RideElectric LLP,South,EVS001201,EcoZoom Lite,107012,1,Nos,107012
2023-04-12,GreenRide Motors,East,EVS001200,SwiftVolt 100,113127,2,Nos,226254
2023-04-12,EcoMotion Pvt Ltd,South,EVS001194,ChargeGo Pro,106079,2,Nos,212158
2023-04-12,RideElectric LLP,East,EVS001199,ChargeGo Pro,116164,1,Nos,116164
2023-04-12,RideElectric LLP,"North ",EVS001197,E-Velo X1,92072,1,Nos,92072
2023-04-13,NextGen Auto,"North ",EVS001205,SwiftVolt 100,107922,3,Nos,323766
2023-04-13,EcoMotion Pvt Ltd,South,EVS001204,E-Velo X1,118048,3,Nos,354144
2023-04-13,UrbanEV Wheels,"North ",EVS001206,Thunder EV 2.0,96764,2,Nos,193528
2023-04-13,NextGen Auto,"North ",EVS001203,Thunder EV 2.0,87104,2,Nos,174208
2023-04-13,UrbanEV Wheels,South,EVS001208,Thunder EV 2.0,120675,2,Nos,241350
2023-04-13,VoltWay Dealers,East,EVS001207,E-Velo X1,124949,1,Nos,124949
2023-04-13,VoltWay Dealers,South,EVS001202,E-Velo X1,97999,1,Nos,97999
2023-04-14,NextGen Auto,South,EVS001210,E-Velo X1,94526,2,Nos,189052
2023-04-14,EcoMotion Pvt Ltd,"North ",EVS001209,E-Velo X1,94516,3,Nos,283548
2023-04-14,VoltWay Dealers,"North ",EVS001217,E-Velo X1,95477,1,Nos,95477
2023-04-14,UrbanEV Wheels,West,EVS001216,SwiftVolt 100,89322,2,Nos,178644
2023-04-14,GreenRide Motors,West,EVS001218,ChargeGo Pro,104612,2,Nos,209224
2023-04-14,NextGen Auto,"North ",EVS001212,E-Velo X1,121941,1,Nos,121941
2023-04-14,GreenRide Motors,South,EVS001211,ChargeGo Pro,103258,3,Nos,309774
2023-04-14,EcoMotion Pvt Ltd,"North ",EVS001215,EcoZoom Lite,103994,2,Nos,207988
2023-04-14,UrbanEV Wheels,South,EVS001214,ChargeGo Pro,106784,3,Nos,320352
2023-04-14,UrbanEV Wheels,"North ",EVS001213,Thunder EV 2.0,104042,2,Nos,208084
2023-04-15,EcoMotion Pvt Ltd,West,EVS001222,E-Velo X1,111346,1,Nos,111346
2023-04-15,EcoMotion Pvt Ltd,"North ",EVS001221,E-Velo X1,126771,3,Nos,380313
2023-04-15,VoltWay Dealers,"North ",EVS001223,SwiftVolt 100,109139,3,Nos,327417
2023-04-15,EcoMotion Pvt Ltd,South,EVS001220,SwiftVolt 100,116168,1,Nos,116168
2023-04-15,UrbanEV Wheels,"North ",EVS001232,Thunder EV 2.0,119750,3,Nos,359250
2023-04-15,UrbanEV Wheels,"North ",EVS001224,EcoZoom Lite,119309,1,Nos,119309
2023-04-15,UrbanEV Wheels,"North ",EVS001219,SwiftVolt 100,87892,3,Nos,263676
2023-04-15,VoltWay Dealers,East,EVS001231,ChargeGo Pro,106847,2,Nos,213694
2023-04-15,NextGen Auto,East,EVS001230,SwiftVolt 100,92758,1,Nos,92758
2023-04-15,GreenRide Motors,"North ",EVS001229,SwiftVolt 100,93639,1,Nos,93639
2023-04-15,RideElectric LLP,South,EVS001228,E-Velo X1,111451,1,Nos,111451
2023-04-15,UrbanEV Wheels,South,EVS001227,SwiftVolt 100,88507,1,Nos,88507
2023-04-15,VoltWay Dealers,East,EVS001226,E-Velo X1,95169,2,Nos,190338
2023-04-15,VoltWay Dealers,"North ",EVS001225,EcoZoom Lite,115790,3,Nos,347370
2023-04-16,UrbanEV Wheels,"North ",EVS001233,SwiftVolt 100,119167,3,Nos,357501
2023-04-16,UrbanEV Wheels,"North ",EVS001234,ChargeGo Pro,93370,2,Nos,186740
2023-04-16,VoltWay Dealers,South,EVS001237,ChargeGo Pro,124028,2,Nos,248056
2023-04-16,RideElectric LLP,South,EVS001236,ChargeGo Pro,101332,2,Nos,202664
2023-04-16,RideElectric LLP,South,EVS001235,SwiftVolt 100,126225,3,Nos,378675
2023-04-16,RideElectric LLP,"North ",EVS001250,SwiftVolt 100,116195,2,Nos,232390
2023-04-16,EcoMotion Pvt Ltd,South,EVS001253,SwiftVolt 100,103254,2,Nos,206508
2023-04-16,VoltWay Dealers,East,EVS001249,ChargeGo Pro,85539,1,Nos,85539
2023-04-16,UrbanEV Wheels,"North ",EVS001251,SwiftVolt 100,94520,2,Nos,189040
2023-04-16,EcoMotion Pvt Ltd,East,EVS001248,ChargeGo Pro,101680,1,Nos,101680
2023-04-16,EcoMotion Pvt Ltd,"North ",EVS001247,EcoZoom Lite,108590,1,Nos,108590
2023-04-16,NextGen Auto,South,EVS001246,ChargeGo Pro,107627,1,Nos,107627
2023-04-16,VoltWay Dealers,"North ",EVS001245,SwiftVolt 100,109601,3,Nos,328803
2023-04-16,VoltWay Dealers,South,EVS001244,ChargeGo Pro,102735,1,Nos,102735
2023-04-16,UrbanEV Wheels,"North ",EVS001243,E-Velo X1,123506,2,Nos,247012
2023-04-16,VoltWay Dealers,West,EVS001242,Thunder EV 2.0,113346,3,Nos,340038
2023-04-16,NextGen Auto,"North ",EVS001241,E-Velo X1,95895,3,Nos,287685
2023-04-16,NextGen Auto,"North ",EVS001240,E-Velo X1,124058,3,Nos,372174
2023-04-16,RideElectric LLP,West,EVS001239,Thunder EV 2.0,129736,1,Nos,129736
2023-04-16,NextGen Auto,"North ",EVS001238,ChargeGo Pro,99706,1,Nos,99706
2023-04-16,UrbanEV Wheels,East,EVS001252,Thunder EV 2.0,114778,1,Nos,114778
2023-04-17,VoltWay Dealers,South,EVS001255,Thunder EV 2.0,122816,1,Nos,122816
2023-04-17,VoltWay Dealers,West,EVS001254,EcoZoom Lite,121291,1,Nos,121291
2023-04-17,UrbanEV Wheels,East,EVS001256,ChargeGo Pro,93641,2,Nos,187282
2023-04-17,EcoMotion Pvt Ltd,"North ",EVS001258,ChargeGo Pro,107007,2,Nos,214014
2023-04-17,UrbanEV Wheels,South,EVS001257,SwiftVolt 100,102971,1,Nos,102971
2023-04-17,VoltWay Dealers,South,EVS001262,Thunder EV 2.0,119381,3,Nos,358143
2023-04-17,GreenRide Motors,South,EVS001261,ChargeGo Pro,121076,3,Nos,363228
2023-04-17,RideElectric LLP,"North ",EVS001260,SwiftVolt 100,115434,3,Nos,346302
2023-04-17,VoltWay Dealers,"North ",EVS001259,SwiftVolt 100,99673,3,Nos,299019
2023-04-18,NextGen Auto,South,EVS001272,EcoZoom Lite,123733,3,Nos,371199
2023-04-18,GreenRide Motors,West,EVS001269,SwiftVolt 100,109146,1,Nos,109146
2023-04-18,RideElectric LLP,West,EVS001276,SwiftVolt 100,88708,2,Nos,177416
2023-04-18,GreenRide Motors,"North ",EVS001268,E-Velo X1,123559,1,Nos,123559
2023-04-18,UrbanEV Wheels,"North ",EVS001275,Thunder EV 2.0,91506,1,Nos,91506
2023-04-18,EcoMotion Pvt Ltd,"North ",EVS001274,SwiftVolt 100,110597,1,Nos,110597
2023-04-18,NextGen Auto,South,EVS001273,ChargeGo Pro,88045,2,Nos,176090
2023-04-18,GreenRide Motors,South,EVS001267,E-Velo X1,109446,3,Nos,328338
2023-04-18,VoltWay Dealers,West,EVS001271,E-Velo X1,106388,2,Nos,212776
2023-04-18,EcoMotion Pvt Ltd,West,EVS001270,E-Velo X1,116873,1,Nos,116873
2023-04-18,NextGen Auto,East,EVS001266,EcoZoom Lite,110835,3,Nos,332505
2023-04-18,EcoMotion Pvt Ltd,East,EVS001265,ChargeGo Pro,89557,3,Nos,268671
2023-04-18,UrbanEV Wheels,East,EVS001264,SwiftVolt 100,89505,3,Nos,268515
2023-04-18,VoltWay Dealers,South,EVS001263,EcoZoom Lite,106853,1,Nos,106853
2023-04-19,UrbanEV Wheels,"North ",EVS001277,Thunder EV 2.0,113474,1,Nos,113474
2023-04-19,NextGen Auto,"North ",EVS001281,E-Velo X1,125389,3,Nos,376167
2023-04-19,GreenRide Motors,"North ",EVS001280,EcoZoom Lite,90294,1,Nos,90294
2023-04-19,UrbanEV Wheels,East,EVS001278,ChargeGo Pro,105715,1,Nos,105715
2023-04-19,RideElectric LLP,"North ",EVS001284,EcoZoom Lite,126796,1,Nos,126796
2023-04-19,EcoMotion Pvt Ltd,South,EVS001283,ChargeGo Pro,101086,2,Nos,202172
2023-04-19,GreenRide Motors,"North ",EVS001282,EcoZoom Lite,101539,2,Nos,203078
2023-04-19,GreenRide Motors,South,EVS001279,ChargeGo Pro,126862,3,Nos,380586
2023-04-20,EcoMotion Pvt Ltd,"North ",EVS001286,Thunder EV 2.0,105528,2,Nos,211056
2023-04-20,VoltWay Dealers,East,EVS001285,SwiftVolt 100,103010,1,Nos,103010
2023-04-20,RideElectric LLP,South,EVS001287,E-Velo X1,93419,3,Nos,280257
2023-04-20,EcoMotion Pvt Ltd,West,EVS001290,ChargeGo Pro,90446,2,Nos,180892
2023-04-20,NextGen Auto,West,EVS001297,ChargeGo Pro,119623,1,Nos,119623
2023-04-20,GreenRide Motors,"North ",EVS001289,E-Velo X1,88887,1,Nos,88887
2023-04-20,RideElectric LLP,"North ",EVS001299,Thunder EV 2.0,124658,2,Nos,249316
2023-04-20,NextGen Auto,West,EVS001298,Thunder EV 2.0,109281,2,Nos,218562
2023-04-20,NextGen Auto,"North ",EVS001288,E-Velo X1,97526,3,Nos,292578
2023-04-20,NextGen Auto,"North ",EVS001295,SwiftVolt 100,116797,2,Nos,233594
2023-04-20,UrbanEV Wheels,South,EVS001294,Thunder EV 2.0,100509,3,Nos,301527
2023-04-20,NextGen Auto,South,EVS001293,E-Velo X1,95322,1,Nos,95322
2023-04-20,GreenRide Motors,West,EVS001292,EcoZoom Lite,97162,1,Nos,97162
2023-04-20,EcoMotion Pvt Ltd,South,EVS001291,Thunder EV 2.0,116839,1,Nos,116839
2023-04-20,UrbanEV Wheels,West,EVS001296,SwiftVolt 100,100239,2,Nos,200478
2023-04-21,VoltWay Dealers,"North ",EVS001304,EcoZoom Lite,108475,2,Nos,216950
2023-04-21,UrbanEV Wheels,West,EVS001306,Thunder EV 2.0,92985,2,Nos,185970
2023-04-21,VoltWay Dealers,"North ",EVS001303,Thunder EV 2.0,123041,1,Nos,123041
2023-04-21,NextGen Auto,West,EVS001302,SwiftVolt 100,91377,2,Nos,182754
2023-04-21,RideElectric LLP,East,EVS001301,ChargeGo Pro,94503,1,Nos,94503
2023-04-21,UrbanEV Wheels,West,EVS001300,ChargeGo Pro,129229,3,Nos,387687
2023-04-21,EcoMotion Pvt Ltd,East,EVS001305,ChargeGo Pro,120056,1,Nos,120056
2023-04-22,UrbanEV Wheels,East,EVS001307,ChargeGo Pro,85905,1,Nos,85905
2023-04-22,VoltWay Dealers,"North ",EVS001310,Thunder EV 2.0,85532,3,Nos,256596
2023-04-22,EcoMotion Pvt Ltd,West,EVS001309,SwiftVolt 100,110337,3,Nos,331011
2023-04-22,UrbanEV Wheels,South,EVS001308,E-Velo X1,121548,3,Nos,364644
2023-04-22,VoltWay Dealers,"North ",EVS001314,SwiftVolt 100,90471,1,Nos,90471
2023-04-22,RideElectric LLP,West,EVS001313,EcoZoom Lite,94485,2,Nos,188970
2023-04-22,GreenRide Motors,South,EVS001316,SwiftVolt 100,96458,2,Nos,192916
2023-04-22,VoltWay Dealers,"North ",EVS001312,Thunder EV 2.0,93447,2,Nos,186894
2023-04-22,UrbanEV Wheels,South,EVS001315,ChargeGo Pro,85297,1,Nos,85297
2023-04-22,UrbanEV Wheels,South,EVS001311,ChargeGo Pro,102594,2,Nos,205188
2023-04-23,RideElectric LLP,"North ",EVS001317,EcoZoom Lite,116559,2,Nos,233118
2023-04-23,NextGen Auto,South,EVS001319,SwiftVolt 100,126244,2,Nos,252488
2023-04-23,UrbanEV Wheels,South,EVS001321,E-Velo X1,86894,2,Nos,173788
2023-04-23,EcoMotion Pvt Ltd,"North ",EVS001320,EcoZoom Lite,110979,1,Nos,110979
2023-04-23,EcoMotion Pvt Ltd,"North ",EVS001318,SwiftVolt 100,94849,2,Nos,189698
2023-04-23,NextGen Auto,West,EVS001326,E-Velo X1,104959,3,Nos,314877
2023-04-23,EcoMotion Pvt Ltd,West,EVS001325,EcoZoom Lite,122431,2,Nos,244862
2023-04-23,RideElectric LLP,South,EVS001324,Thunder EV 2.0,117998,2,Nos,235996
2023-04-23,UrbanEV Wheels,West,EVS001323,EcoZoom Lite,87427,2,Nos,174854
2023-04-23,NextGen Auto,West,EVS001322,E-Velo X1,127847,1,Nos,127847
2023-04-24,EcoMotion Pvt Ltd,West,EVS001327,ChargeGo Pro,126545,1,Nos,126545
2023-04-24,NextGen Auto,West,EVS001328,EcoZoom Lite,105010,3,Nos,315030
2023-04-24,VoltWay Dealers,West,EVS001336,ChargeGo Pro,101018,2,Nos,202036
2023-04-24,VoltWay Dealers,"North ",EVS001341,ChargeGo Pro,111741,1,Nos,111741
2023-04-24,VoltWay Dealers,South,EVS001333,E-Velo X1,110995,1,Nos,110995
2023-04-24,GreenRide Motors,West,EVS001339,EcoZoom Lite,111192,1,Nos,111192
2023-04-24,EcoMotion Pvt Ltd,East,EVS001338,E-Velo X1,115693,3,Nos,347079
2023-04-24,EcoMotion Pvt Ltd,"North ",EVS001337,Thunder EV 2.0,127664,1,Nos,127664
2023-04-24,EcoMotion Pvt Ltd,"North ",EVS001332,EcoZoom Lite,110333,1,Nos,110333
2023-04-24,NextGen Auto,East,EVS001335,Thunder EV 2.0,96031,2,Nos,192062
2023-04-24,GreenRide Motors,East,EVS001334,EcoZoom Lite,126566,3,Nos,379698
2023-04-24,RideElectric LLP,South,EVS001331,Thunder EV 2.0,98056,1,Nos,98056
2023-04-24,VoltWay Dealers,South,EVS001330,SwiftVolt 100,98065,3,Nos,294195
2023-04-24,EcoMotion Pvt Ltd,South,EVS001329,SwiftVolt 100,127154,1,Nos,127154
2023-04-24,NextGen Auto,West,EVS001340,SwiftVolt 100,86823,2,Nos,173646
2023-04-25,NextGen Auto,"North ",EVS001344,EcoZoom Lite,120296,1,Nos,120296
2023-04-25,EcoMotion Pvt Ltd,"North ",EVS001346,EcoZoom Lite,101199,2,Nos,202398
2023-04-25,UrbanEV Wheels,"North ",EVS001343,ChargeGo Pro,116139,1,Nos,116139
2023-04-25,VoltWay Dealers,South,EVS001348,EcoZoom Lite,109239,3,Nos,327717
2023-04-25,NextGen Auto,"North ",EVS001347,Thunder EV 2.0,112097,3,Nos,336291
2023-04-25,GreenRide Motors,South,EVS001342,ChargeGo Pro,93173,3,Nos,279519
2023-04-25,EcoMotion Pvt Ltd,South,EVS001351,SwiftVolt 100,106236,1,Nos,106236
2023-04-25,NextGen Auto,West,EVS001350,EcoZoom Lite,87813,3,Nos,263439
2023-04-25,NextGen Auto,East,EVS001349,E-Velo X1,94576,3,Nos,283728
2023-04-25,EcoMotion Pvt Ltd,"North ",EVS001345,E-Velo X1,87632,1,Nos,87632
2023-04-25,NextGen Auto,"North ",EVS001352,E-Velo X1,114090,1,Nos,114090
2023-04-26,EcoMotion Pvt Ltd,West,EVS001356,Thunder EV 2.0,116448,1,Nos,116448
2023-04-26,EcoMotion Pvt Ltd,West,EVS001355,EcoZoom Lite,96223,1,Nos,96223
2023-04-26,NextGen Auto,West,EVS001357,SwiftVolt 100,119161,1,Nos,119161
2023-04-26,VoltWay Dealers,South,EVS001354,E-Velo X1,106044,2,Nos,212088
2023-04-26,RideElectric LLP,"North ",EVS001360,SwiftVolt 100,99444,1,Nos,99444
2023-04-26,UrbanEV Wheels,East,EVS001358,EcoZoom Lite,112848,3,Nos,338544
2023-04-26,RideElectric LLP,West,EVS001353,EcoZoom Lite,89777,2,Nos,179554
2023-04-26,GreenRide Motors,East,EVS001367,ChargeGo Pro,121937,3,Nos,365811
2023-04-26,UrbanEV Wheels,"North ",EVS001366,E-Velo X1,106223,3,Nos,318669
2023-04-26,NextGen Auto,West,EVS001365,Thunder EV 2.0,89567,3,Nos,268701
2023-04-26,GreenRide Motors,West,EVS001364,Thunder EV 2.0,91658,2,Nos,183316
2023-04-26,GreenRide Motors,"North ",EVS001363,E-Velo X1,85146,1,Nos,85146
2023-04-26,RideElectric LLP,"North ",EVS001362,ChargeGo Pro,123065,1,Nos,123065
2023-04-26,VoltWay Dealers,"North ",EVS001361,E-Velo X1,125584,2,Nos,251168
2023-04-26,EcoMotion Pvt Ltd,"North ",EVS001359,ChargeGo Pro,103521,1,Nos,103521
2023-04-26,NextGen Auto,South,EVS001368,E-Velo X1,119529,1,Nos,119529
2023-04-27,VoltWay Dealers,West,EVS001372,SwiftVolt 100,128127,1,Nos,128127
2023-04-27,VoltWay Dealers,West,EVS001376,EcoZoom Lite,113540,3,Nos,340620
2023-04-27,NextGen Auto,West,EVS001371,ChargeGo Pro,96540,3,Nos,289620
2023-04-27,GreenRide Motors,"North ",EVS001384,SwiftVolt 100,107244,3,Nos,321732
2023-04-27,UrbanEV Wheels,"North ",EVS001377,EcoZoom Lite,96081,2,Nos,192162
2023-04-27,EcoMotion Pvt Ltd,East,EVS001370,EcoZoom Lite,116264,3,Nos,348792
2023-04-27,GreenRide Motors,"North ",EVS001383,Thunder EV 2.0,114055,1,Nos,114055
2023-04-27,GreenRide Motors,"North ",EVS001382,ChargeGo Pro,99043,1,Nos,99043
2023-04-27,UrbanEV Wheels,South,EVS001381,Thunder EV 2.0,90734,3,Nos,272202
2023-04-27,RideElectric LLP,"North ",EVS001380,ChargeGo Pro,90673,3,Nos,272019
2023-04-27,UrbanEV Wheels,West,EVS001379,EcoZoom Lite,89415,2,Nos,178830
2023-04-27,NextGen Auto,South,EVS001378,E-Velo X1,88415,3,Nos,265245
2023-04-27,EcoMotion Pvt Ltd,South,EVS001369,ChargeGo Pro,89858,1,Nos,89858
2023-04-27,UrbanEV Wheels,"North ",EVS001373,E-Velo X1,117588,1,Nos,117588
2023-04-27,GreenRide Motors,East,EVS001375,EcoZoom Lite,125834,1,Nos,125834
2023-04-27,RideElectric LLP,"North ",EVS001374,Thunder EV 2.0,102481,2,Nos,204962
2023-04-27,UrbanEV Wheels,"North ",EVS001385,Thunder EV 2.0,120866,2,Nos,241732
2023-04-28,EcoMotion Pvt Ltd,South,EVS001386,ChargeGo Pro,126700,1,Nos,126700
2023-04-28,RideElectric LLP,West,EVS001389,EcoZoom Lite,124559,2,Nos,249118
2023-04-28,GreenRide Motors,East,EVS001388,SwiftVolt 100,93321,3,Nos,279963
2023-04-28,GreenRide Motors,South,EVS001387,SwiftVolt 100,109480,3,Nos,328440
2023-04-28,RideElectric LLP,South,EVS001393,E-Velo X1,105425,3,Nos,316275
2023-04-28,GreenRide Motors,West,EVS001392,ChargeGo Pro,119039,2,Nos,238078
2023-04-28,GreenRide Motors,South,EVS001396,SwiftVolt 100,98484,1,Nos,98484
2023-04-28,UrbanEV Wheels,"North ",EVS001391,E-Velo X1,128950,2,Nos,257900
2023-04-28,EcoMotion Pvt Ltd,South,EVS001395,EcoZoom Lite,86370,3,Nos,259110
2023-04-28,NextGen Auto,South,EVS001394,Thunder EV 2.0,111355,2,Nos,222710
2023-04-28,GreenRide Motors,West,EVS001390,ChargeGo Pro,115899,2,Nos,231798
2023-04-29,UrbanEV Wheels,West,EVS001408,Thunder EV 2.0,125681,2,Nos,251362
2023-04-29,RideElectric LLP,East,EVS001410,EcoZoom Lite,124370,2,Nos,248740
2023-04-29,UrbanEV Wheels,South,EVS001399,Thunder EV 2.0,117756,2,Nos,235512
2023-04-29,RideElectric LLP,South,EVS001416,Thunder EV 2.0,91654,1,Nos,91654
2023-04-29,VoltWay Dealers,"North ",EVS001411,E-Velo X1,123855,1,Nos,123855
2023-04-29,VoltWay Dealers,East,EVS001398,ChargeGo Pro,103389,3,Nos,310167
2023-04-29,VoltWay Dealers,West,EVS001415,EcoZoom Lite,125957,1,Nos,125957
2023-04-29,VoltWay Dealers,South,EVS001414,ChargeGo Pro,102189,3,Nos,306567
2023-04-29,NextGen Auto,South,EVS001413,E-Velo X1,102371,2,Nos,204742
2023-04-29,VoltWay Dealers,East,EVS001412,SwiftVolt 100,89376,3,Nos,268128
2023-04-29,EcoMotion Pvt Ltd,"North ",EVS001397,ChargeGo Pro,94250,2,Nos,188500
2023-04-29,NextGen Auto,South,EVS001409,SwiftVolt 100,104776,1,Nos,104776
2023-04-29,GreenRide Motors,West,EVS001407,E-Velo X1,88834,3,Nos,266502
2023-04-29,VoltWay Dealers,South,EVS001406,EcoZoom Lite,113938,2,Nos,227876
2023-04-29,VoltWay Dealers,South,EVS001405,SwiftVolt 100,122928,3,Nos,368784
2023-04-29,VoltWay Dealers,West,EVS001404,E-Velo X1,88619,2,Nos,177238
2023-04-29,RideElectric LLP,"North ",EVS001403,Thunder EV 2.0,94958,3,Nos,284874
2023-04-29,RideElectric LLP,South,EVS001402,SwiftVolt 100,92795,3,Nos,278385
2023-04-29,NextGen Auto,South,EVS001401,ChargeGo Pro,95614,2,Nos,191228
2023-04-29,NextGen Auto,"North ",EVS001400,EcoZoom Lite,122669,1,Nos,122669
2023-04-29,RideElectric LLP,"North ",EVS001417,EcoZoom Lite,117384,1,Nos,117384
2023-04-30,RideElectric LLP,South,EVS001418,E-Velo X1,100426,2,Nos,200852
2023-04-30,GreenRide Motors,West,EVS001419,E-Velo X1,127779,1,Nos,127779
2023-04-30,UrbanEV Wheels,"North ",EVS001422,E-Velo X1,91656,2,Nos,183312
2023-04-30,RideElectric LLP,"North ",EVS001421,ChargeGo Pro,110650,2,Nos,221300
2023-04-30,GreenRide Motors,East,EVS001420,SwiftVolt 100,86961,1,Nos,86961
